"zip","city","state","latitude","longitude","Total_Payments"
"87111","Albuquerque","NM",35.135303,-106.52223,982830.56
"87112","Albuquerque","NM",35.100796,-106.52067,580728.81
"87113","Albuquerque","NM",35.179635,-106.59384,57820
"87114","Albuquerque","NM",35.196446,-106.67336,315341.58
"87120","Albuquerque","NM",35.146144,-106.70851,550783.7
"87122","Albuquerque","NM",35.18076,-106.52021,219753.55
"87123","Albuquerque","NM",35.067447,-106.50645,158587.38
"87124","Rio Rancho","NM",35.290647,-106.71469,1693512.93
"87131","Albuquerque","NM",35.044339,-106.672872,262751.37
"87144","Rio Rancho","NM",35.295331,-106.645081,13173.54
"87301","Gallup","NM",35.534253,-108.84857,868748.62
"87313","Crownpoint","NM",35.761481,-108.10225,11082.98
"87327","Zuni","NM",35.06947,-108.72493,176385.96
"87402","Farmington","NM",36.785816,-108.14505,69580
"87410","Aztec","NM",36.837421,-107.96667,61480
"87413","Bloomfield","NM",36.579374,-107.87907,11760
"87420","Shiprock","NM",36.748026,-108.80023,404194.25
"87501","Santa Fe","NM",35.755312,-105.99936,171042.34
"87505","Santa Fe","NM",35.616662,-105.97926,3410963.36
"87506","Santa Fe","NM",35.606283,-106.075722,105780.84
"87507","Santa Fe","NM",35.615216,-105.952788,216167.3
"87525","Taos Ski Valley","NM",36.575944,-105.50602,142528.91
"87528","Dulce","NM",36.818905,-106.9757,28551.68
"87529","El Prado","NM",36.468402,-105.60547,54600.1
"87532","Espanola","NM",35.990548,-106.08036,431728.13
"87544","Los Alamos","NM",35.86849,-106.29536,1103379.25
"87553","Penasco","NM",36.191998,-105.71543,4393.92
"87571","Taos","NM",36.414942,-105.5808,1187657.96
"87701","Las Vegas","NM",35.594103,-105.08142,97680
"87710","Angel Fire","NM",36.363506,-105.24877,56398.5
"87801","Socorro","NM",33.953237,-106.93722,121756.18
"87901","Truth Or Consequences","NM",33.148245,-107.18741,29760
"88001","Las Cruces","NM",32.300193,-106.76078,142466.06
"88005","Las Cruces","NM",32.347752,-106.81463,254260
"88011","Las Cruces","NM",32.312506,-106.70306,1282741.72
"88012","Las Cruces","NM",32.417871,-106.6977,5880
"88030","Deming","NM",32.223023,-107.71282,90520
"88061","Silver City","NM",32.729758,-108.30206,446560.25
"88101","Clovis","NM",34.432846,-103.22589,765480.1
"88102","Clovis","NM",34.628472,-103.391269,51320
"88103","Cannon AFB","NM",34.401452,-103.326445,11588.06
"88130","Portales","NM",34.166231,-103.34255,23520
"88133","Saint Vrain","NM",34.475607,-103.46686,23520
"88201","Roswell","NM",33.485178,-104.55089,724637.77
"88210","Artesia","NM",32.795467,-104.38083,87560
"88220","Carlsbad","NM",32.408311,-104.29134,209200
"88240","Hobbs","NM",32.70778,-103.16616,255135.56
"88260","Lovington","NM",32.901887,-103.44623,28630.61
"88310","Alamogordo","NM",32.839921,-105.97561,773880.88
"88340","Mescalero","NM",33.157278,-105.73266,2056.33
"88345","Ruidoso","NM",33.350032,-105.66637,207507.2
"88401","Tucumcari","NM",35.103769,-103.77676,59103.38
"88415","Clayton","NM",36.387827,-103.22216,59495.24
"88554","El Paso","TX",31.694842,-106.299987,26460
"89002","Henderson","NV",36,-114.96,37600
"89005","Boulder City","NV",35.968615,-114.83354,332620
"89012","Henderson","NV",36.017578,-115.05438,171940
"89014","Henderson","NV",36.045811,-115.0778,472183.49
"89015","Henderson","NV",36.030927,-114.96787,208742.51
"89027","Mesquite","NV",36.804651,-114.08749,297120
"89029","Laughlin","NV",35.138674,-114.62875,11760
"89030","North Las Vegas","NV",36.206419,-115.12318,286220
"89031","North Las Vegas","NV",36.256479,-115.16139,6975.04
"89032","North Las Vegas","NV",36.224218,-115.1763,55772.85
"89044","Henderson","NV",35.88,-115.04,26397.99
"89048","Pahrump","NV",36.218341,-116.00994,246700
"89052","Henderson","NV",35.979863,-115.09895,3732010.53
"89074","Henderson","NV",36.038181,-115.086999,1787219.06
"89101","Las Vegas","NV",36.17022,-115.12785,14700
"89102","Las Vegas","NV",36.145303,-115.18358,1263931.22
"89103","Las Vegas","NV",36.113211,-115.21849,294031.58
"89104","Las Vegas","NV",36.151108,-115.10857,158223.29
"89106","Las Vegas","NV",36.184219,-115.16292,2695041.17
"89107","Las Vegas","NV",36.171219,-115.21682,182360
"89109","Las Vegas","NV",36.126038,-115.14796,2511600
"89110","Las Vegas","NV",36.172744,-115.05795,98326.82
"89113","Las Vegas","NV",36.067495,-115.26039,1083342.26
"89115","Las Vegas","NV",36.233655,-115.06881,68600
"89117","Las Vegas","NV",36.140974,-115.28205,1333017.93
"89118","Las Vegas","NV",36.084361,-115.2103,530828.58
"89119","Las Vegas","NV",36.088922,-115.13905,922674.09
"89120","Las Vegas","NV",36.087623,-115.08872,266450.28
"89121","Las Vegas","NV",36.121972,-115.0903,2314317.13
"89122","Las Vegas","NV",36.10524,-115.04592,11760
"89123","Las Vegas","NV",36.026532,-115.14848,315217.44
"89128","Las Vegas","NV",36.193501,-115.265,4238845.95
"89129","Las Vegas","NV",36.231139,-115.28461,118240
"89130","Las Vegas","NV",36.257531,-115.22728,134840
"89131","Las Vegas","NV",36.294596,-115.24685,41285.54
"89134","Las Vegas","NV",36.204548,-115.31207,113780
"89135","Las Vegas","NV",36.131341,-115.32331,3920
"89139","Las Vegas","NV",36.031873,-115.20342,29760
"89141","Las Vegas","NV",35.998778,-115.19588,33459.88
"89144","Las Vegas","NV",36.181142,-115.32557,932880
"89145","Las Vegas","NV",36.167731,-115.26791,104622.46
"89146","Las Vegas","NV",36.141119,-115.22493,979528.08
"89147","Las Vegas","NV",36.113059,-115.27343,559210.15
"89148","Las Vegas","NV",36.049095,-115.28485,1520056.75
"89149","Las Vegas","NV",36.266266,-115.28656,454708.85
"89169","Las Vegas","NV",36.12,-115.13,885760
"89177","Las Vegas","NV",35.927901,-114.972061,29760
"89183","Las Vegas","NV",35.99,-115.15,474300
"89301","Ely","NV",39.282855,-114.9208,14700
"89403","Dayton","NV",39.25468,-119.51494,29760
"89406","Fallon","NV",39.461072,-118.69306,357041.45
"89408","Fernley","NV",39.617711,-119.17374,117960
"89410","Gardnerville","NV",38.878641,-119.69753,283560
"89423","Minden","NV",39.009564,-119.75557,310960
"89429","Silver Springs","NV",39.367838,-119.24618,35640
"89431","Sparks","NV",39.542711,-119.75445,103474.4
"89434","Sparks","NV",39.544183,-119.70003,967101.06
"89436","Sparks","NV",39.624698,-119.70585,177720
"89441","Sparks","NV",39.68,-119.68,29760
"89445","Winnemucca","NV",41.02951,-117.94402,26460
"89448","Zephyr Cove","NV",39.006963,-119.94762,110740
"89449","Stateline","NV",38.968383,-119.91364,241841.51
"89451","Incline Village","NV",39.245257,-119.95204,69940
"89502","Reno","NV",39.499862,-119.77497,4557467.84
"89503","Reno","NV",39.53636,-119.8373,2453152.17
"89506","Reno","NV",39.659801,-119.87918,75840.13
"89509","Reno","NV",39.496243,-119.83072,1311643.96
"89511","Reno","NV",39.403178,-119.7606,1769317.51
"89512","Reno","NV",39.54641,-119.79664,47040
"89519","Reno","NV",39.52,-119.81,105220
"89521","Reno","NV",39.395387,-119.72735,1341037.62
"89523","Reno","NV",39.523088,-119.89808,465058.77
"89701","Carson City","NV",39.147877,-119.74536,190320
"89703","Carson City","NV",39.164966,-119.79382,2596285.95
"89705","Carson City","NV",39.091507,-119.79896,613840
"89706","Carson City","NV",39.200035,-119.72732,435780
"89801","Elko","NV",40.883028,-115.75016,507680
"90004","Los Angeles","CA",34.07711,-118.30755,163640
"90005","Los Angeles","CA",34.058911,-118.30848,41760
"90006","Los Angeles","CA",34.048351,-118.2943,380009.3
"90008","Los Angeles","CA",34.009754,-118.33705,160800
"90010","Los Angeles","CA",34.062709,-118.31481,242120
"90012","Los Angeles","CA",34.061611,-118.23944,342740.73
"90013","Los Angeles","CA",34.044662,-118.24255,363122.65
"90015","Los Angeles","CA",34.038993,-118.26516,674389.38
"90016","Los Angeles","CA",34.029711,-118.35255,23520
"90017","Los Angeles","CA",34.052561,-118.26434,2034038.95
"90019","Los Angeles","CA",34.048411,-118.34015,139696.39
"90020","Los Angeles","CA",34.06646,-118.30863,918859.22
"90022","Los Angeles","CA",34.023662,-118.15581,64060
"90023","Los Angeles","CA",34.023039,-118.20231,123580
"90024","Los Angeles","CA",34.063209,-118.43643,354959.33
"90025","Los Angeles","CA",34.045006,-118.44527,1857350.94
"90026","Los Angeles","CA",34.07851,-118.26596,173900
"90027","Los Angeles","CA",34.111208,-118.28842,390282.09
"90028","Los Angeles","CA",34.098859,-118.32745,17286.99
"90029","Los Angeles","CA",34.090259,-118.29455,18000
"90031","Los Angeles","CA",34.07871,-118.2161,10821.52
"90032","Los Angeles","CA",34.08166,-118.17568,112700
"90033","Los Angeles","CA",34.050411,-118.21195,6864673.83
"90034","Los Angeles","CA",34.03056,-118.39804,59457.71
"90035","Los Angeles","CA",34.05266,-118.38531,317960
"90036","Los Angeles","CA",34.07036,-118.34926,519866.48
"90037","Los Angeles","CA",34.002063,-118.28737,127946.64
"90038","Los Angeles","CA",34.089459,-118.3285,29760
"90039","Los Angeles","CA",34.110425,-118.25832,46328.51
"90041","Los Angeles","CA",34.137557,-118.20765,104960
"90042","Los Angeles","CA",34.114558,-118.19233,183360
"90043","Los Angeles","CA",33.987463,-118.334,2407.69
"90044","Los Angeles","CA",33.953814,-118.29158,42530.82
"90045","Los Angeles","CA",33.960041,-118.3949,1074959.96
"90046","Los Angeles","CA",34.098908,-118.36241,145072.91
"90048","Los Angeles","CA",34.073759,-118.37376,8191265.61
"90049","Los Angeles","CA",34.067409,-118.47528,116000
"90051","Los Angeles","CA",33.786594,-118.298662,84280
"90054","Los Angeles","CA",33.786594,-118.298662,2960022.62
"90056","Los Angeles","CA",33.986212,-118.37099,14700
"90057","Los Angeles","CA",34.061911,-118.27687,1085897.26
"90064","Los Angeles","CA",34.03457,-118.42843,151810.02
"90066","Los Angeles","CA",34.002011,-118.43083,277670.33
"90067","Los Angeles","CA",34.056709,-118.41183,1032919.74
"90068","Los Angeles","CA",34.122058,-118.3379,31360
"90069","West Hollywood","CA",34.090975,-118.3813,118568.48
"90073","Los Angeles","CA",33.786594,-118.298662,58278.21
"90074","Los Angeles","CA",33.786594,-118.298662,52781.6
"90089","Los Angeles","CA",33.786594,-118.298662,33858.53
"90094","Los Angeles","CA",33.786594,-118.298662,88381.42
"90095","Los Angeles","CA",33.786594,-118.298662,15105147.85
"90201","Bell","CA",33.972814,-118.17385,116155.36
"90209","Beverly Hills","CA",33.786594,-118.298662,37840
"90210","Beverly Hills","CA",34.088808,-118.40612,2540453.83
"90211","Beverly Hills","CA",34.066009,-118.38271,6049988.51
"90212","Beverly Hills","CA",34.060859,-118.40191,708676.12
"90220","Compton","CA",33.890566,-118.23666,69511.53
"90230","Culver City","CA",33.997179,-118.40145,71280
"90232","Culver City","CA",34.021611,-118.39168,340981.26
"90240","Downey","CA",33.958363,-118.11987,420786.89
"90241","Downey","CA",33.942289,-118.12901,1715329.23
"90242","Downey","CA",33.92018,-118.14291,37600
"90245","El Segundo","CA",33.921313,-118.40843,592406.12
"90247","Gardena","CA",33.891265,-118.2975,282658.98
"90250","Hawthorne","CA",33.914614,-118.35092,721516.93
"90254","Hermosa Beach","CA",33.866314,-118.39968,84518.19
"90255","Huntington Park","CA",33.978404,-118.21773,233814.94
"90260","Lawndale","CA",33.888364,-118.35355,66010.31
"90262","Lynwood","CA",33.924642,-118.20186,599660
"90265","Malibu","CA",34.051056,-118.80768,172807.11
"90266","Manhattan Beach","CA",33.88898,-118.40535,762955.46
"90272","Pacific Palisades","CA",34.050505,-118.53374,289560
"90274","Palos Verdes Peninsula","CA",33.784099,-118.38752,213092.57
"90275","Rancho Palos Verdes","CA",33.758216,-118.36425,76093.98
"90277","Redondo Beach","CA",33.828815,-118.38322,1038492.14
"90278","Redondo Beach","CA",33.871214,-118.37177,69320
"90280","South Gate","CA",33.944264,-118.1949,239782.26
"90290","Topanga","CA",34.101447,-118.59933,3889.44
"90291","Venice","CA",33.992411,-118.46531,398.37
"90292","Marina Del Rey","CA",33.976373,-118.45458,697132.67
"90293","Playa Del Rey","CA",33.957012,-118.44167,34300
"90301","Inglewood","CA",33.955913,-118.35868,1407522.21
"90305","Inglewood","CA",33.960263,-118.3252,29760
"90401","Santa Monica","CA",34.01491,-118.4922,270303.96
"90402","Santa Monica","CA",34.036759,-118.50121,38220
"90403","Santa Monica","CA",34.032159,-118.49022,845673.48
"90404","Santa Monica","CA",34.026959,-118.47432,5792767.06
"90405","Santa Monica","CA",34.009276,-118.47286,362428.68
"90501","Torrance","CA",33.828766,-118.31367,247392.87
"90502","Torrance","CA",33.833416,-118.29198,147809.65
"90503","Torrance","CA",33.840264,-118.35587,2349602.02
"90504","Torrance","CA",33.870414,-118.33065,23880
"90505","Torrance","CA",33.810848,-118.35096,5853482.03
"90509","Torrance","CA",33.786594,-118.298662,19049.86
"90601","Whittier","CA",34.002333,-118.03562,477690.6
"90602","Whittier","CA",33.967562,-118.03384,495496.83
"90603","Whittier","CA",33.941363,-117.99477,473391.52
"90604","Whittier","CA",33.929163,-118.009,7235.43
"90605","Whittier","CA",33.945413,-118.03362,237430.84
"90606","Whittier","CA",33.978312,-118.06778,636767.19
"90620","Buena Park","CA",33.841014,-118.00969,73628.03
"90621","Buena Park","CA",33.875714,-117.99404,182961.16
"90623","La Palma","CA",33.849327,-118.04395,453118.33
"90630","Cypress","CA",33.817481,-118.0399,281916.8
"90631","La Habra","CA",33.934513,-117.95159,265405.65
"90638","La Mirada","CA",33.90213,-118.00966,455536.4
"90640","Montebello","CA",34.014212,-118.11358,1309346.65
"90650","Norwalk","CA",33.906914,-118.08339,150450.86
"90660","Pico Rivera","CA",33.989013,-118.08912,185833.79
"90670","Santa Fe Springs","CA",33.933551,-118.06821,38220
"90701","Artesia","CA",33.867215,-118.08062,77520
"90703","Cerritos","CA",33.868314,-118.06754,237324.28
"90706","Bellflower","CA",33.888165,-118.1276,637912.69
"90710","Harbor City","CA",33.797317,-118.30065,118159.04
"90712","Lakewood","CA",33.851965,-118.1468,1263892.65
"90713","Lakewood","CA",33.847265,-118.11337,44460
"90715","Lakewood","CA",33.840965,-118.07775,38220
"90716","Hawaiian Gardens","CA",33.828565,-118.07364,71160
"90717","Lomita","CA",33.793384,-118.31611,47520.11
"90720","Los Alamitos","CA",33.794028,-118.07218,2924018.1
"90723","Paramount","CA",33.899915,-118.16231,166740.69
"90731","San Pedro","CA",33.732368,-118.28905,309720
"90732","San Pedro","CA",33.736718,-118.31123,600680
"90740","Seal Beach","CA",33.759283,-118.08239,589705.28
"90744","Wilmington","CA",33.784018,-118.25897,45221.23
"90745","Carson","CA",33.823765,-118.2668,158229.58
"90746","Carson","CA",33.857416,-118.25633,77986.85
"90755","Long Beach","CA",33.801783,-118.168691,15990.65
"90802","Long Beach","CA",33.769018,-118.19225,115152.45
"90803","Long Beach","CA",33.761117,-118.12986,136022.41
"90804","Long Beach","CA",33.783467,-118.15182,456595.33
"90805","Long Beach","CA",33.865916,-118.18362,482772.67
"90806","Long Beach","CA",33.801767,-118.1858,4193278.74
"90807","Long Beach","CA",33.828366,-118.18235,1190789.1
"90808","Long Beach","CA",33.823316,-118.11329,1073272.2
"90813","Long Beach","CA",33.781011,-118.19197,755090.84
"90814","Long Beach","CA",33.771167,-118.14482,152489.76
"90815","Long Beach","CA",33.795049,-118.11824,1277001.16
"90822","Long Beach","CA",33.776094,-118.11848,6297.53
"91001","Altadena","CA",34.192102,-118.14206,18000
"91006","Arcadia","CA",34.134057,-118.02662,1143943.66
"91007","Arcadia","CA",34.126957,-118.05216,2542617.18
"91010","Duarte","CA",34.137707,-117.96569,221528.22
"91011","La Canada Flintridge","CA",34.211171,-118.19776,247340
"91016","Monrovia","CA",34.140806,-118.00184,6267002.61
"91020","Montrose","CA",34.211494,-118.23104,93100
"91024","Sierra Madre","CA",34.164806,-118.0509,142200
"91030","South Pasadena","CA",34.112958,-118.15577,31720
"91042","Tujunga","CA",34.256952,-118.28453,128430.06
"91101","Pasadena","CA",34.146607,-118.1391,800773.92
"91103","Pasadena","CA",34.166706,-118.159,550.02
"91104","Pasadena","CA",34.169356,-118.12392,99924.47
"91105","Pasadena","CA",34.137857,-118.16329,5323587.03
"91106","Pasadena","CA",34.142557,-118.12715,583628.07
"91107","Pasadena","CA",34.151066,-118.08974,612120
"91108","San Marino","CA",34.122658,-118.11296,170634.79
"91109","Pasadena","CA",33.786594,-118.298662,18942.78
"91185","Pasadena","CA",33.786594,-118.298662,72664.28
"91201","Glendale","CA",34.17013,-118.29158,81055.09
"91202","Glendale","CA",34.166567,-118.26994,137540
"91203","Glendale","CA",34.152757,-118.2658,1273090.63
"91204","Glendale","CA",34.135259,-118.25948,1138929.73
"91205","Glendale","CA",34.138514,-118.243,581680.29
"91206","Glendale","CA",34.156674,-118.22937,1074156.1
"91207","Glendale","CA",34.165373,-118.24532,110692.19
"91208","Glendale","CA",34.189605,-118.22857,827483.6
"91301","Agoura Hills","CA",34.139536,-118.7607,236103.24
"91302","Calabasas","CA",34.133513,-118.66464,89750.8
"91303","Canoga Park","CA",34.198204,-118.60206,126249.47
"91304","Canoga Park","CA",34.218654,-118.62538,47911.13
"91306","Winnetka","CA",34.209407,-118.57735,35880
"91307","West Hills","CA",34.197737,-118.64797,1819063.53
"91311","Chatsworth","CA",34.259052,-118.59426,85048.2
"91316","Encino","CA",34.168753,-118.51636,493147.95
"91320","Newbury Park","CA",34.175038,-118.93956,483900
"91321","Newhall","CA",34.377782,-118.51489,531200
"91324","Northridge","CA",34.240353,-118.55038,376188.2
"91325","Northridge","CA",34.235055,-118.51766,4217581.19
"91326","Northridge","CA",34.276154,-118.54581,654543.43
"91331","Pacoima","CA",34.254751,-118.42406,39560
"91335","Reseda","CA",34.200104,-118.54099,316191.47
"91340","San Fernando","CA",34.284935,-118.43821,79849.38
"91342","Sylmar","CA",34.307877,-118.42904,326339.84
"91343","North Hills","CA",34.239503,-118.48224,24118.66
"91344","Granada Hills","CA",34.277648,-118.50047,285020
"91345","Mission Hills","CA",34.264635,-118.45961,2429394.47
"91350","Santa Clarita","CA",34.481172,-118.42821,293800.48
"91351","Canyon Country","CA",34.424794,-118.44513,62647.88
"91355","Valencia","CA",34.406519,-118.56214,2075728.23
"91356","Tarzana","CA",34.164255,-118.54472,3053119.25
"91360","Thousand Oaks","CA",34.208837,-118.87348,1800865.68
"91361","Westlake Village","CA",34.14348,-118.85608,1395040.83
"91362","Thousand Oaks","CA",34.190804,-118.83704,147923.86
"91364","Woodland Hills","CA",34.158214,-118.60061,549103.57
"91367","Woodland Hills","CA",34.176238,-118.61992,248802.03
"91380","Santa Clarita","CA",33.786594,-118.298662,37840
"91387","Santa Clarita","CA",34.421537,-118.419181,421723.42
"91401","Van Nuys","CA",34.176505,-118.43308,196360
"91402","Panorama City","CA",34.223753,-118.44322,322500.34
"91403","Sherman Oaks","CA",34.152513,-118.46396,1001159.4
"91405","Van Nuys","CA",34.199704,-118.44724,2593719.52
"91406","Van Nuys","CA",34.201491,-118.49376,101880
"91411","Van Nuys","CA",34.178305,-118.45858,26460
"91423","Sherman Oaks","CA",34.153628,-118.43222,176262.94
"91436","Encino","CA",34.155625,-118.48925,1222770.23
"91501","Burbank","CA",34.186755,-118.30153,63584.41
"91502","Burbank","CA",34.177606,-118.30954,427628.93
"91505","Burbank","CA",34.166906,-118.34366,3363702.13
"91506","Burbank","CA",34.169663,-118.32364,271555.46
"91508","Burbank","CA",33.786594,-118.298662,41520
"91602","North Hollywood","CA",34.152476,-118.36841,16639.83
"91604","Studio City","CA",34.143856,-118.39429,123820.84
