state,Date,Travelers
CT,2019/12/15,5564196
CT,2019/12/16,5744786
CT,2019/12/17,5403316
CT,2019/12/18,5747524
CT,2019/12/19,5596518
CT,2019/12/20,5793052
CT,2019/12/21,5656768
CT,2019/12/22,5644666
CT,2019/12/23,5710200
CT,2019/12/24,5672050
CT,2019/12/25,5431938
CT,2019/12/26,5556786
CT,2019/12/27,5654098
CT,2019/12/28,5567592
CT,2019/12/29,5312426
CT,2019/12/30,5532268
CT,2019/12/31,5815464
CT,2020/1/1,5305414
CT,2020/1/2,5703388
CT,2020/1/3,5715606
CT,2020/1/4,5545708
CT,2020/1/5,5400670
CT,2020/1/6,5655626
CT,2020/1/7,5709796
CT,2020/1/8,5717488
CT,2020/1/9,5729782
CT,2020/1/10,5756970
CT,2020/1/11,5632206
CT,2020/1/12,5482750
CT,2020/1/13,5676772
CT,2020/1/14,5725776
CT,2020/1/15,5728894
CT,2020/1/16,5734426
CT,2020/1/17,5768514
CT,2020/1/18,5490300
CT,2020/1/19,5398422
CT,2020/1/20,5571256
CT,2020/1/21,5696578
CT,2020/1/22,5757660
CT,2020/1/23,5723458
CT,2020/1/24,5755390
CT,2020/1/25,5573862
CT,2020/1/26,5502232
CT,2020/1/27,5715344
CT,2020/1/28,5729976
CT,2020/1/29,5722098
CT,2020/1/30,5749334
CT,2020/1/31,5777940
CT,2020/2/1,5634884
CT,2020/2/2,5504558
CT,2020/2/3,5735980
CT,2020/2/4,5766008
CT,2020/2/5,5755222
CT,2020/2/6,5757420
CT,2020/2/7,5803114
CT,2020/2/8,5612404
CT,2020/2/9,5341477
CT,2020/2/10,5736104
CT,2020/2/11,5835367
CT,2020/2/12,5835029
CT,2020/2/13,5867536
CT,2020/2/14,5897690
CT,2020/2/15,5715231
CT,2020/2/16,5543749
CT,2020/2/17,5359342
CT,2020/2/18,5769829
CT,2020/2/19,5806070
CT,2020/2/20,5767887
CT,2020/2/21,5815092
CT,2020/2/22,5716490
CT,2020/2/23,5556900
CT,2020/2/24,5832593
CT,2020/2/25,5893072
CT,2020/2/26,5782615
CT,2020/2/27,5887918
CT,2020/2/28,5909789
CT,2020/2/29,5802898
CT,2020/3/1,5554847
CT,2020/3/2,5758463
CT,2020/3/3,5857967
CT,2020/3/4,5832994
CT,2020/3/5,5920505
CT,2020/3/6,5864833
CT,2020/3/7,5761015
CT,2020/3/8,5584455
CT,2020/3/9,5734986
CT,2020/3/10,5754207
CT,2020/3/11,5842256
CT,2020/3/12,5805328
CT,2020/3/13,5828932
CT,2020/3/14,5527667
CT,2020/3/15,5194563
CT,2020/3/16,5408609
CT,2020/3/17,5188081
CT,2020/3/18,5122027
CT,2020/3/19,5046606
CT,2020/3/20,5139729
CT,2020/3/21,4933973
CT,2020/3/22,4976676
CT,2020/3/23,5087616
CT,2020/3/24,5093946
CT,2020/3/25,5063798
CT,2020/3/26,5103546
CT,2020/3/27,5136602
CT,2020/3/28,5007496
CT,2020/3/29,4826870
CT,2020/3/30,5107332
CT,2020/3/31,5061116
CT,2020/4/1,5095506
CT,2020/4/2,5068502
CT,2020/4/3,5089008
CT,2020/4/4,5000054
CT,2020/4/5,4926424
CT,2020/4/6,5099260
CT,2020/4/7,5073562
CT,2020/4/8,5047938
CT,2020/4/9,4998196
CT,2020/4/10,5141554
CT,2020/4/11,5144298
CT,2020/4/12,4811879
CT,2020/4/13,4920278
CT,2020/4/14,5252790
CT,2020/4/15,5305551
CT,2020/4/16,5210171
CT,2020/4/17,5372333
CT,2020/4/18,5138402
CT,2020/4/19,5144167
CT,2020/4/20,5308741
CT,2020/4/21,5107564
CT,2020/4/22,5192648
CT,2020/4/23,5207118
CT,2020/4/24,5194168
CT,2020/4/25,5205016
CT,2020/4/26,4918940
CT,2020/4/27,5167630
CT,2020/4/28,5245542
CT,2020/4/29,5227538
CT,2020/4/30,5165346
CT,2020/5/1,5272382
CT,2020/5/2,5269864
CT,2020/5/3,5145926
CT,2020/5/4,5243602
CT,2020/5/5,5300372
CT,2020/5/6,5258602
CT,2020/5/7,5284180
CT,2020/5/8,5298634
CT,2020/5/9,5203102
CT,2020/5/10,5177618
CT,2020/5/11,5383844
CT,2020/5/12,5475984
CT,2020/5/13,5437012
CT,2020/5/14,5465946
CT,2020/5/15,5491502
CT,2020/5/16,5429056
CT,2020/5/17,5524692
CT,2020/5/18,5704954
CT,2020/5/19,5725994
CT,2020/5/20,5755480
CT,2020/5/21,5811502
CT,2020/5/22,5873720
CT,2020/5/23,5618968
CT,2020/5/24,5435384
CT,2020/5/25,5351680
CT,2020/5/26,5541956
CT,2020/5/27,5551790
CT,2020/5/28,5495134
CT,2020/5/29,5395634
CT,2020/5/30,5376696
CT,2020/5/31,5295834
CT,2020/6/1,5468564
CT,2020/6/2,5481168
CT,2020/6/3,5592948
CT,2020/6/4,5601936
CT,2020/6/5,5584452
CT,2020/6/6,5404342
CT,2020/6/7,5423336
CT,2020/6/8,5630084
CT,2020/6/9,5518510
CT,2020/6/10,5498106
CT,2020/6/11,5513496
CT,2020/6/12,5575500
CT,2020/6/13,5525056
CT,2020/6/14,5385824
CT,2020/6/15,5465872
CT,2020/6/16,5512218
CT,2020/6/17,5564722
CT,2020/6/18,5574136
CT,2020/6/19,5577656
CT,2020/6/20,5475740
CT,2020/6/21,5299688
CT,2020/6/22,5469550
CT,2020/6/23,5523764
CT,2020/6/24,5438330
CT,2020/6/25,5505786
CT,2020/6/26,5516108
CT,2020/6/27,5417588
CT,2020/6/28,5350786
CT,2020/6/29,5400218
CT,2020/6/30,5441646
CT,2020/7/1,5490144
CT,2020/7/2,5397908
CT,2020/7/3,5343370
CT,2020/7/4,5231656
CT,2020/7/5,5347958
DC,2019/1/1,918556
DC,2019/1/2,1025268
DC,2019/1/3,1020956
DC,2019/1/4,1030416
DC,2019/1/5,1001236
DC,2019/1/6,986172
DC,2019/1/7,1010398
DC,2019/1/8,1016652
DC,2019/1/9,1021022
DC,2019/1/10,1023806
DC,2019/1/11,1034606
DC,2019/1/12,1001624
DC,2019/1/13,916532
DC,2019/1/14,945198
DC,2019/1/15,1005956
DC,2019/1/16,1025426
DC,2019/1/17,1021134
DC,2019/1/18,994950
DC,2019/1/19,977582
DC,2019/1/20,965052
DC,2019/1/21,958620
DC,2019/1/22,991146
DC,2019/1/23,996234
DC,2019/1/24,989410
DC,2019/1/25,997756
DC,2019/1/26,980598
DC,2019/1/27,958896
DC,2019/1/28,989062
DC,2019/1/29,985254
DC,2019/1/30,984948
DC,2019/1/31,987706
DC,2019/2/1,1000774
DC,2019/2/2,990772
DC,2019/2/3,980628
DC,2019/2/4,1013620
DC,2019/2/5,1000578
DC,2019/2/6,1007588
DC,2019/2/7,1018788
DC,2019/2/8,1023720
DC,2019/2/9,1001896
DC,2019/2/10,975092
DC,2019/2/11,996934
DC,2019/2/12,1003968
DC,2019/2/13,1002570
DC,2019/2/14,1012402
DC,2019/2/15,1021622
DC,2019/2/16,996176
DC,2019/2/17,973086
DC,2019/2/18,981602
DC,2019/2/19,1002818
DC,2019/2/20,942658
DC,2019/2/21,997070
DC,2019/2/22,1018972
DC,2019/2/23,992840
DC,2019/2/24,983300
DC,2019/2/25,1002398
DC,2019/2/26,1001048
DC,2019/2/27,1009002
DC,2019/2/28,1002782
DC,2019/3/1,998112
DC,2019/3/2,980074
DC,2019/3/3,959290
DC,2019/3/4,978022
DC,2019/3/5,985926
DC,2019/3/6,985292
DC,2019/3/7,1001284
DC,2019/3/8,986868
DC,2019/3/9,972780
DC,2019/3/10,968938
DC,2019/3/11,991786
DC,2019/3/12,984336
DC,2019/3/13,981582
DC,2019/3/14,989764
DC,2019/3/15,997728
DC,2019/3/16,982148
DC,2019/3/17,999960
DC,2019/3/18,1017996
DC,2019/3/19,1017580
DC,2019/3/20,944530
DC,2019/3/21,932718
DC,2019/3/22,945314
DC,2019/3/23,929574
DC,2019/3/24,932066
DC,2019/3/25,954588
DC,2019/3/26,958554
DC,2019/3/27,968578
DC,2019/3/28,972400
DC,2019/3/29,969170
DC,2019/3/30,959284
DC,2019/3/31,939360
DC,2019/4/1,969608
DC,2019/4/2,980548
DC,2019/4/3,973226
DC,2019/4/4,980964
DC,2019/4/5,977422
DC,2019/4/6,964582
DC,2019/4/7,941346
DC,2019/4/8,958634
DC,2019/4/9,965818
DC,2019/4/10,959358
DC,2019/4/11,946582
DC,2019/4/12,968168
DC,2019/4/13,945738
DC,2019/4/14,913786
DC,2019/4/15,940454
DC,2019/4/16,941482
DC,2019/4/17,944632
DC,2019/4/18,943428
DC,2019/4/19,950816
DC,2019/4/20,931328
DC,2019/4/21,921138
DC,2019/4/22,962486
DC,2019/4/23,975086
DC,2019/4/24,989968
DC,2019/4/25,991014
DC,2019/4/26,997710
DC,2019/4/27,975462
DC,2019/4/28,960458
DC,2019/4/29,985380
DC,2019/4/30,998922
DC,2019/5/1,987722
DC,2019/5/2,981994
DC,2019/5/3,982568
DC,2019/5/4,961310
DC,2019/5/5,933016
DC,2019/5/6,966716
DC,2019/5/7,977742
DC,2019/5/8,972290
DC,2019/5/9,977806
DC,2019/5/10,995984
DC,2019/5/11,975298
DC,2019/5/12,953446
DC,2019/5/13,967960
DC,2019/5/14,982814
DC,2019/5/15,990656
DC,2019/5/16,992442
DC,2019/5/17,1000268
DC,2019/5/18,984318
DC,2019/5/19,964288
DC,2019/5/20,976270
DC,2019/5/21,978324
DC,2019/5/22,985740
DC,2019/5/23,991258
DC,2019/5/24,1001034
DC,2019/5/25,985938
DC,2019/5/26,968650
DC,2019/5/27,958914
DC,2019/5/28,967702
DC,2019/5/29,983896
DC,2019/5/30,984150
DC,2019/5/31,991250
DC,2019/6/1,980456
DC,2019/6/2,964686
DC,2019/6/3,978954
DC,2019/6/4,987240
DC,2019/6/5,985496
DC,2019/6/6,990998
DC,2019/6/7,992764
DC,2019/6/8,974022
DC,2019/6/9,945320
DC,2019/6/10,964022
DC,2019/6/11,974900
DC,2019/6/12,976668
DC,2019/6/13,975018
DC,2019/6/14,989802
DC,2019/6/15,978772
DC,2019/6/16,957782
DC,2019/6/17,970004
DC,2019/6/18,972686
DC,2019/6/19,965528
DC,2019/6/20,974012
DC,2019/6/21,980536
DC,2019/6/22,968394
DC,2019/6/23,989214
DC,2019/6/24,1006014
DC,2019/6/25,994768
DC,2019/6/26,995330
DC,2019/6/27,992698
DC,2019/6/28,1002918
DC,2019/6/29,985846
DC,2019/6/30,968214
DC,2019/7/1,995100
DC,2019/7/2,994374
DC,2019/7/3,1005730
DC,2019/7/4,972952
DC,2019/7/5,999750
DC,2019/7/6,990088
DC,2019/7/7,978696
DC,2019/7/8,988036
DC,2019/7/9,991826
DC,2019/7/10,1000806
DC,2019/7/11,994074
DC,2019/7/12,1014058
DC,2019/7/13,1005260
DC,2019/7/14,990346
DC,2019/7/15,1013392
DC,2019/7/16,1002378
DC,2019/7/17,1000534
DC,2019/7/18,1005262
DC,2019/7/19,1012750
DC,2019/7/20,1000272
DC,2019/7/21,983620
DC,2019/7/22,993172
DC,2019/7/23,980774
DC,2019/7/24,986352
DC,2019/7/25,1002808
DC,2019/7/26,1005638
DC,2019/7/27,993590
DC,2019/7/28,971490
DC,2019/7/29,986120
DC,2019/7/30,982480
DC,2019/7/31,991984
DC,2019/8/1,1004148
DC,2019/8/2,1012312
DC,2019/8/3,996732
DC,2019/8/4,975178
DC,2019/8/5,991284
DC,2019/8/6,983540
DC,2019/8/7,969868
DC,2019/8/8,974436
DC,2019/8/9,1028052
DC,2019/8/10,1003988
DC,2019/8/11,980156
DC,2019/8/12,987656
DC,2019/8/13,983142
DC,2019/8/14,998884
DC,2019/8/15,981872
DC,2019/8/16,1030096
DC,2019/8/17,1016690
DC,2019/8/18,995580
DC,2019/8/19,1005086
DC,2019/8/20,998080
DC,2019/8/21,993810
DC,2019/8/22,1005184
DC,2019/8/23,993946
DC,2019/8/24,997038
DC,2019/8/25,990684
DC,2019/8/26,995368
DC,2019/8/27,1003648
DC,2019/8/28,1002716
DC,2019/8/29,1004172
DC,2019/8/30,1020134
DC,2019/8/31,982834
DC,2019/9/1,972026
DC,2019/9/2,956232
DC,2019/9/3,1000790
DC,2019/9/4,997202
DC,2019/9/5,997172
DC,2019/9/6,1000420
DC,2019/9/7,977122
DC,2019/9/8,954538
DC,2019/9/9,982784
DC,2019/9/10,988036
DC,2019/9/11,1000350
DC,2019/9/12,991218
DC,2019/9/13,1012286
DC,2019/9/14,986800
DC,2019/9/15,972862
DC,2019/9/16,995794
DC,2019/9/17,996204
DC,2019/9/18,996576
DC,2019/9/19,1003840
DC,2019/9/20,1002086
DC,2019/9/21,975708
DC,2019/9/22,969918
DC,2019/9/23,982760
DC,2019/9/24,977282
DC,2019/9/25,974174
DC,2019/9/26,971110
DC,2019/9/27,976276
DC,2019/9/28,951622
DC,2019/9/29,970000
DC,2019/9/30,912026
DC,2019/10/1,998418
DC,2019/10/2,982230
DC,2019/10/3,966496
DC,2019/10/4,962400
DC,2019/10/5,953296
DC,2019/10/6,931424
DC,2019/10/7,962672
DC,2019/10/8,970136
DC,2019/10/9,956552
DC,2019/10/10,1012298
DC,2019/10/11,1008170
DC,2019/10/12,991488
DC,2019/10/13,983154
DC,2019/10/14,992014
DC,2019/10/15,951398
DC,2019/10/16,936208
DC,2019/10/17,940960
DC,2019/10/18,958816
DC,2019/10/19,944892
DC,2019/10/20,917346
DC,2019/10/21,943224
DC,2019/10/22,943360
DC,2019/10/23,954906
DC,2019/10/24,951868
DC,2019/10/25,958260
DC,2019/10/26,931822
DC,2019/10/27,909194
DC,2019/10/28,937476
DC,2019/10/29,935266
DC,2019/10/30,871800
DC,2019/10/31,943288
DC,2019/11/1,960434
DC,2019/11/2,929430
DC,2019/11/3,917406
DC,2019/11/4,940576
DC,2019/11/5,936988
DC,2019/11/6,940756
DC,2019/11/7,941060
DC,2019/11/8,946952
DC,2019/11/9,917730
DC,2019/11/10,929602
DC,2019/11/11,918490
DC,2019/11/12,934612
DC,2019/11/13,931264
DC,2019/11/14,945666
DC,2019/11/15,951788
DC,2019/11/16,920552
DC,2019/11/17,911456
DC,2019/11/18,946062
DC,2019/11/19,938026
DC,2019/11/20,940506
DC,2019/11/21,944622
DC,2019/11/22,958012
DC,2019/11/23,929280
DC,2019/11/24,909124
DC,2019/11/25,952336
DC,2019/11/26,962948
DC,2019/11/27,966362
DC,2019/11/28,919334
DC,2019/11/29,956788
DC,2019/11/30,936140
DC,2019/12/1,908862
DC,2019/12/2,933570
DC,2019/12/3,931564
DC,2019/12/4,930588
DC,2019/12/5,926160
DC,2019/12/6,940804
DC,2019/12/7,914372
DC,2019/12/8,906904
DC,2019/12/9,917788
DC,2019/12/10,940144
DC,2019/12/11,942080
DC,2019/12/12,951118
DC,2019/12/13,951996
DC,2019/12/14,921750
DC,2019/12/15,904888
DC,2019/12/16,930710
DC,2019/12/17,932830
DC,2019/12/18,952288
DC,2019/12/19,932364
DC,2019/12/20,956836
DC,2019/12/21,931492
DC,2019/12/22,922888
DC,2019/12/23,943260
DC,2019/12/24,938690
DC,2019/12/25,903662
DC,2019/12/26,914920
DC,2019/12/27,924466
DC,2019/12/28,914872
DC,2019/12/29,851420
DC,2019/12/30,911452
DC,2019/12/31,945160
DC,2020/1/1,935852
DC,2020/1/2,984790
DC,2020/1/3,990840
DC,2020/1/4,961184
DC,2020/1/5,937418
DC,2020/1/6,982642
DC,2020/1/7,982400
DC,2020/1/8,996808
DC,2020/1/9,1003380
DC,2020/1/10,1005582
DC,2020/1/11,983078
DC,2020/1/12,951362
DC,2020/1/13,991476
DC,2020/1/14,988094
DC,2020/1/15,1000736
DC,2020/1/16,1004436
DC,2020/1/17,1008836
DC,2020/1/18,951090
DC,2020/1/19,949890
DC,2020/1/20,946642
DC,2020/1/21,986284
DC,2020/1/22,1000396
DC,2020/1/23,994364
DC,2020/1/24,1004350
DC,2020/1/25,974592
DC,2020/1/26,956410
DC,2020/1/27,989564
DC,2020/1/28,989708
DC,2020/1/29,993704
DC,2020/1/30,1003960
DC,2020/1/31,1019796
DC,2020/2/1,993054
DC,2020/2/2,968166
DC,2020/2/3,1008400
DC,2020/2/4,1011082
DC,2020/2/5,1008088
DC,2020/2/6,1011156
DC,2020/2/7,1015562
DC,2020/2/8,981602
DC,2020/2/9,917480
DC,2020/2/10,999718
DC,2020/2/11,1022366
DC,2020/2/12,1012962
DC,2020/2/13,1027852
DC,2020/2/14,1027496
DC,2020/2/15,991064
DC,2020/2/16,958498
DC,2020/2/17,859806
DC,2020/2/18,995894
DC,2020/2/19,1009682
DC,2020/2/20,1006174
DC,2020/2/21,1008916
DC,2020/2/22,1017230
DC,2020/2/23,963648
DC,2020/2/24,982266
DC,2020/2/25,1023562
DC,2020/2/26,1065164
DC,2020/2/27,1021538
DC,2020/2/28,1026254
DC,2020/2/29,1005332
DC,2020/3/1,971746
DC,2020/3/2,1003978
DC,2020/3/3,1040156
DC,2020/3/4,1039940
DC,2020/3/5,1061046
DC,2020/3/6,1052464
DC,2020/3/7,1033942
DC,2020/3/8,994462
DC,2020/3/9,1015464
DC,2020/3/10,1015048
DC,2020/3/11,1085330
DC,2020/3/12,1078056
DC,2020/3/13,1083314
DC,2020/3/14,1017340
DC,2020/3/15,886516
DC,2020/3/16,925872
DC,2020/3/17,872686
DC,2020/3/18,838272
DC,2020/3/19,834994
DC,2020/3/20,839630
DC,2020/3/21,810228
DC,2020/3/22,848298
DC,2020/3/23,854724
DC,2020/3/24,852752
DC,2020/3/25,845890
DC,2020/3/26,845054
DC,2020/3/27,856426
DC,2020/3/28,835008
DC,2020/3/29,823066
DC,2020/3/30,855402
DC,2020/3/31,834746
DC,2020/4/1,829934
DC,2020/4/2,842750
DC,2020/4/3,845854
DC,2020/4/4,824724
DC,2020/4/5,817426
DC,2020/4/6,825778
DC,2020/4/7,822652
DC,2020/4/8,828082
DC,2020/4/9,821728
DC,2020/4/10,846556
DC,2020/4/11,849572
DC,2020/4/12,786508
DC,2020/4/13,805896
DC,2020/4/14,911082
DC,2020/4/15,931964
DC,2020/4/16,905466
DC,2020/4/17,946858
DC,2020/4/18,904420
DC,2020/4/19,893398
DC,2020/4/20,947506
DC,2020/4/21,839210
DC,2020/4/22,851438
DC,2020/4/23,841174
DC,2020/4/24,852216
DC,2020/4/25,844418
DC,2020/4/26,814642
DC,2020/4/27,841548
DC,2020/4/28,847008
DC,2020/4/29,853028
DC,2020/4/30,833980
DC,2020/5/1,869678
DC,2020/5/2,874018
DC,2020/5/3,832430
DC,2020/5/4,859068
DC,2020/5/5,859752
DC,2020/5/6,860910
DC,2020/5/7,867990
DC,2020/5/8,862828
DC,2020/5/9,863976
DC,2020/5/10,854238
DC,2020/5/11,892876
DC,2020/5/12,901940
DC,2020/5/13,901542
DC,2020/5/14,901162
DC,2020/5/15,919356
DC,2020/5/16,901484
DC,2020/5/17,923216
DC,2020/5/18,936732
DC,2020/5/19,952072
DC,2020/5/20,956520
DC,2020/5/21,970400
DC,2020/5/22,976798
DC,2020/5/23,972458
DC,2020/5/24,893846
DC,2020/5/25,901838
DC,2020/5/26,907124
DC,2020/5/27,912616
DC,2020/5/28,905038
DC,2020/5/29,906454
DC,2020/5/30,897256
DC,2020/5/31,889658
DC,2020/6/1,910360
DC,2020/6/2,919682
DC,2020/6/3,930076
DC,2020/6/4,922248
DC,2020/6/5,930528
DC,2020/6/6,915798
DC,2020/6/7,941460
DC,2020/6/8,926742
DC,2020/6/9,907030
DC,2020/6/10,910712
DC,2020/6/11,908844
DC,2020/6/12,926412
DC,2020/6/13,927096
DC,2020/6/14,897124
DC,2020/6/15,911018
DC,2020/6/16,900820
DC,2020/6/17,910900
DC,2020/6/18,917218
DC,2020/6/19,925042
DC,2020/6/20,914092
DC,2020/6/21,878380
DC,2020/6/22,911414
DC,2020/6/23,912424
DC,2020/6/24,912228
DC,2020/6/25,917978
DC,2020/6/26,931120
DC,2020/6/27,921544
DC,2020/6/28,894684
DC,2020/6/29,910048
DC,2020/6/30,911950
DC,2020/7/1,929232
DC,2020/7/2,917878
DC,2020/7/3,911296
DC,2020/7/4,896364
DC,2020/7/5,901586
DE,2019/1/1,1479514
DE,2019/1/2,1582890
DE,2019/1/3,1578516
DE,2019/1/4,1579624
DE,2019/1/5,1556572
DE,2019/1/6,1543830
DE,2019/1/7,1569008
DE,2019/1/8,1563078
DE,2019/1/9,1574058
DE,2019/1/10,1579892
DE,2019/1/11,1587548
DE,2019/1/12,1571552
DE,2019/1/13,1529036
DE,2019/1/14,1567484
DE,2019/1/15,1573610
DE,2019/1/16,1574730
DE,2019/1/17,1578040
DE,2019/1/18,1575816
DE,2019/1/19,1558644
DE,2019/1/20,1546708
DE,2019/1/21,1555490
DE,2019/1/22,1576826
DE,2019/1/23,1579622
DE,2019/1/24,1583494
DE,2019/1/25,1584146
DE,2019/1/26,1563808
DE,2019/1/27,1537572
DE,2019/1/28,1568802
DE,2019/1/29,1582732
DE,2019/1/30,1580124
DE,2019/1/31,1566254
DE,2019/2/1,1586870
DE,2019/2/2,1555610
DE,2019/2/3,1549102
DE,2019/2/4,1574296
DE,2019/2/5,1571966
DE,2019/2/6,1579456
DE,2019/2/7,1584626
DE,2019/2/8,1592402
DE,2019/2/9,1567504
DE,2019/2/10,1544846
DE,2019/2/11,1563958
DE,2019/2/12,1569174
DE,2019/2/13,1577336
DE,2019/2/14,1584826
DE,2019/2/15,1581464
DE,2019/2/16,1563554
DE,2019/2/17,1542930
DE,2019/2/18,1565362
DE,2019/2/19,1585236
DE,2019/2/20,1568646
DE,2019/2/21,1572742
DE,2019/2/22,1585408
DE,2019/2/23,1559572
DE,2019/2/24,1547108
DE,2019/2/25,1575366
DE,2019/2/26,1579492
DE,2019/2/27,1580378
DE,2019/2/28,1588636
DE,2019/3/1,1583718
DE,2019/3/2,1563186
DE,2019/3/3,1555134
DE,2019/3/4,1562548
DE,2019/3/5,1568572
DE,2019/3/6,1575404
DE,2019/3/7,1593608
DE,2019/3/8,1572492
DE,2019/3/9,1552194
DE,2019/3/10,1548324
DE,2019/3/11,1579304
DE,2019/3/12,1580950
DE,2019/3/13,1578216
DE,2019/3/14,1578494
DE,2019/3/15,1592340
DE,2019/3/16,1563836
DE,2019/3/17,1580068
DE,2019/3/18,1610378
DE,2019/3/19,1606340
DE,2019/3/20,1532182
DE,2019/3/21,1522192
DE,2019/3/22,1533010
DE,2019/3/23,1512598
DE,2019/3/24,1522394
DE,2019/3/25,1547604
DE,2019/3/26,1555102
DE,2019/3/27,1560314
DE,2019/3/28,1568214
DE,2019/3/29,1565534
DE,2019/3/30,1547496
DE,2019/3/31,1524472
DE,2019/4/1,1544666
DE,2019/4/2,1569424
DE,2019/4/3,1561976
DE,2019/4/4,1564596
DE,2019/4/5,1566658
DE,2019/4/6,1544804
DE,2019/4/7,1534746
DE,2019/4/8,1555124
DE,2019/4/9,1564684
DE,2019/4/10,1554006
DE,2019/4/11,1538990
DE,2019/4/12,1554286
DE,2019/4/13,1520856
DE,2019/4/14,1496808
DE,2019/4/15,1525948
DE,2019/4/16,1546926
DE,2019/4/17,1536776
DE,2019/4/18,1538670
DE,2019/4/19,1537840
DE,2019/4/20,1508474
DE,2019/4/21,1485614
DE,2019/4/22,1554726
DE,2019/4/23,1582110
DE,2019/4/24,1581506
DE,2019/4/25,1591922
DE,2019/4/26,1591176
DE,2019/4/27,1558848
DE,2019/4/28,1566458
DE,2019/4/29,1586110
DE,2019/4/30,1593026
DE,2019/5/1,1581638
DE,2019/5/2,1571656
DE,2019/5/3,1559856
DE,2019/5/4,1539210
DE,2019/5/5,1525930
DE,2019/5/6,1557600
DE,2019/5/7,1570026
DE,2019/5/8,1568642
DE,2019/5/9,1570604
DE,2019/5/10,1582070
DE,2019/5/11,1562114
DE,2019/5/12,1544676
DE,2019/5/13,1565422
DE,2019/5/14,1572872
DE,2019/5/15,1578280
DE,2019/5/16,1581172
DE,2019/5/17,1587450
DE,2019/5/18,1565974
DE,2019/5/19,1556964
DE,2019/5/20,1573774
DE,2019/5/21,1574148
DE,2019/5/22,1577582
DE,2019/5/23,1577180
DE,2019/5/24,1582818
DE,2019/5/25,1563570
DE,2019/5/26,1534058
DE,2019/5/27,1523432
DE,2019/5/28,1553234
DE,2019/5/29,1554946
DE,2019/5/30,1577958
DE,2019/5/31,1571376
DE,2019/6/1,1535336
DE,2019/6/2,1543798
DE,2019/6/3,1566658
DE,2019/6/4,1570960
DE,2019/6/5,1572596
DE,2019/6/6,1577852
DE,2019/6/7,1581148
DE,2019/6/8,1557770
DE,2019/6/9,1537632
DE,2019/6/10,1558576
DE,2019/6/11,1565286
DE,2019/6/12,1573828
DE,2019/6/13,1565826
DE,2019/6/14,1571478
DE,2019/6/15,1561886
DE,2019/6/16,1536840
DE,2019/6/17,1553986
DE,2019/6/18,1554446
DE,2019/6/19,1552012
DE,2019/6/20,1564236
DE,2019/6/21,1553758
DE,2019/6/22,1547584
DE,2019/6/23,1571946
DE,2019/6/24,1588890
DE,2019/6/25,1572280
DE,2019/6/26,1565350
DE,2019/6/27,1571966
DE,2019/6/28,1579428
DE,2019/6/29,1562106
DE,2019/6/30,1530912
DE,2019/7/1,1560786
DE,2019/7/2,1562100
DE,2019/7/3,1569360
DE,2019/7/4,1536960
DE,2019/7/5,1559816
DE,2019/7/6,1554920
DE,2019/7/7,1530470
DE,2019/7/8,1565930
DE,2019/7/9,1576986
DE,2019/7/10,1568648
DE,2019/7/11,1567988
DE,2019/7/12,1583246
DE,2019/7/13,1567508
DE,2019/7/14,1552266
DE,2019/7/15,1582178
DE,2019/7/16,1574550
DE,2019/7/17,1575276
DE,2019/7/18,1572676
DE,2019/7/19,1572810
DE,2019/7/20,1556968
DE,2019/7/21,1543148
DE,2019/7/22,1559216
DE,2019/7/23,1559368
DE,2019/7/24,1561308
DE,2019/7/25,1565278
DE,2019/7/26,1569042
DE,2019/7/27,1548176
DE,2019/7/28,1530360
DE,2019/7/29,1565480
DE,2019/7/30,1561706
DE,2019/7/31,1575540
DE,2019/8/1,1583906
DE,2019/8/2,1581178
DE,2019/8/3,1560662
DE,2019/8/4,1539456
DE,2019/8/5,1565002
DE,2019/8/6,1552754
DE,2019/8/7,1540740
DE,2019/8/8,1560156
DE,2019/8/9,1631632
DE,2019/8/10,1607380
DE,2019/8/11,1571998
DE,2019/8/12,1578266
DE,2019/8/13,1577944
DE,2019/8/14,1588646
DE,2019/8/15,1577376
DE,2019/8/16,1628496
DE,2019/8/17,1618666
DE,2019/8/18,1587668
DE,2019/8/19,1602726
DE,2019/8/20,1588404
DE,2019/8/21,1593116
DE,2019/8/22,1596138
DE,2019/8/23,1582092
DE,2019/8/24,1575248
DE,2019/8/25,1585286
DE,2019/8/26,1599764
DE,2019/8/27,1607364
DE,2019/8/28,1608762
DE,2019/8/29,1597098
DE,2019/8/30,1601416
DE,2019/8/31,1569694
DE,2019/9/1,1543360
DE,2019/9/2,1524504
DE,2019/9/3,1576090
DE,2019/9/4,1576272
DE,2019/9/5,1578610
DE,2019/9/6,1579700
DE,2019/9/7,1547148
DE,2019/9/8,1508744
DE,2019/9/9,1564378
DE,2019/9/10,1581572
DE,2019/9/11,1592882
DE,2019/9/12,1584618
DE,2019/9/13,1595586
DE,2019/9/14,1568974
DE,2019/9/15,1556042
DE,2019/9/16,1580622
DE,2019/9/17,1577756
DE,2019/9/18,1583002
DE,2019/9/19,1581964
DE,2019/9/20,1572606
DE,2019/9/21,1545578
DE,2019/9/22,1544644
DE,2019/9/23,1560234
DE,2019/9/24,1570896
DE,2019/9/25,1570732
DE,2019/9/26,1568350
DE,2019/9/27,1565042
DE,2019/9/28,1544134
DE,2019/9/29,1553982
DE,2019/9/30,1511710
DE,2019/10/1,1591034
DE,2019/10/2,1571650
